,period,respondent,respondent-name,fueltype,type-name,value,value-units
408,2023-01-18T00,CAL,California,SUN,Solar,6464,megawatthours
409,2023-01-18T01,CAL,California,SUN,Solar,1333,megawatthours
410,2023-01-18T02,CAL,California,SUN,Solar,-32,megawatthours
411,2023-01-18T03,CAL,California,SUN,Solar,-30,megawatthours
412,2023-01-18T04,CAL,California,SUN,Solar,-31,megawatthours
413,2023-01-18T05,CAL,California,SUN,Solar,-35,megawatthours
414,2023-01-18T06,CAL,California,SUN,Solar,-35,megawatthours
415,2023-01-18T07,CAL,California,SUN,Solar,-35,megawatthours
416,2023-01-18T08,CAL,California,SUN,Solar,-35,megawatthours
417,2023-01-18T09,CAL,California,SUN,Solar,-41,megawatthours
418,2023-01-18T10,CAL,California,SUN,Solar,-42,megawatthours
419,2023-01-18T11,CAL,California,SUN,Solar,-42,megawatthours
420,2023-01-18T12,CAL,California,SUN,Solar,-42,megawatthours
421,2023-01-18T13,CAL,California,SUN,Solar,-43,megawatthours
422,2023-01-18T14,CAL,California,SUN,Solar,-43,megawatthours
423,2023-01-18T15,CAL,California,SUN,Solar,-4,megawatthours
424,2023-01-18T16,CAL,California,SUN,Solar,2263,megawatthours
425,2023-01-18T17,CAL,California,SUN,Solar,7866,megawatthours
426,2023-01-18T18,CAL,California,SUN,Solar,10459,megawatthours
427,2023-01-18T19,CAL,California,SUN,Solar,11076,megawatthours
428,2023-01-18T20,CAL,California,SUN,Solar,10928,megawatthours
429,2023-01-18T21,CAL,California,SUN,Solar,10527,megawatthours
430,2023-01-18T22,CAL,California,SUN,Solar,9797,megawatthours
431,2023-01-18T23,CAL,California,SUN,Solar,8627,megawatthours
432,2023-01-19T00,CAL,California,SUN,Solar,6227,megawatthours
433,2023-01-19T01,CAL,California,SUN,Solar,1634,megawatthours
434,2023-01-19T02,CAL,California,SUN,Solar,-26,megawatthours
435,2023-01-19T03,CAL,California,SUN,Solar,-37,megawatthours
436,2023-01-19T04,CAL,California,SUN,Solar,-35,megawatthours
437,2023-01-19T05,CAL,California,SUN,Solar,-37,megawatthours
438,2023-01-19T06,CAL,California,SUN,Solar,-39,megawatthours
439,2023-01-19T07,CAL,California,SUN,Solar,-39,megawatthours
440,2023-01-19T08,CAL,California,SUN,Solar,-39,megawatthours
441,2023-01-19T09,CAL,California,SUN,Solar,-39,megawatthours
442,2023-01-19T10,CAL,California,SUN,Solar,-39,megawatthours
443,2023-01-19T11,CAL,California,SUN,Solar,-39,megawatthours
444,2023-01-19T12,CAL,California,SUN,Solar,-40,megawatthours
445,2023-01-19T13,CAL,California,SUN,Solar,-40,megawatthours
446,2023-01-19T14,CAL,California,SUN,Solar,-40,megawatthours
447,2023-01-19T15,CAL,California,SUN,Solar,-18,megawatthours
448,2023-01-19T16,CAL,California,SUN,Solar,1946,megawatthours
449,2023-01-19T17,CAL,California,SUN,Solar,6313,megawatthours
450,2023-01-19T18,CAL,California,SUN,Solar,8252,megawatthours
451,2023-01-19T19,CAL,California,SUN,Solar,8610,megawatthours
452,2023-01-19T20,CAL,California,SUN,Solar,8001,megawatthours
453,2023-01-19T21,CAL,California,SUN,Solar,7969,megawatthours
454,2023-01-19T22,CAL,California,SUN,Solar,7848,megawatthours
455,2023-01-19T23,CAL,California,SUN,Solar,7612,megawatthours
456,2023-01-20T00,CAL,California,SUN,Solar,5103,megawatthours
457,2023-01-20T01,CAL,California,SUN,Solar,1020,megawatthours
458,2023-01-20T02,CAL,California,SUN,Solar,4,megawatthours
459,2023-01-20T03,CAL,California,SUN,Solar,-10,megawatthours
460,2023-01-20T04,CAL,California,SUN,Solar,-11,megawatthours
461,2023-01-20T05,CAL,California,SUN,Solar,-12,megawatthours
462,2023-01-20T06,CAL,California,SUN,Solar,-15,megawatthours
463,2023-01-20T07,CAL,California,SUN,Solar,-15,megawatthours
464,2023-01-20T08,CAL,California,SUN,Solar,-14,megawatthours
465,2023-01-20T09,CAL,California,SUN,Solar,-13,megawatthours
466,2023-01-20T10,CAL,California,SUN,Solar,-13,megawatthours
467,2023-01-20T11,CAL,California,SUN,Solar,-13,megawatthours
468,2023-01-20T12,CAL,California,SUN,Solar,-14,megawatthours
469,2023-01-20T13,CAL,California,SUN,Solar,-15,megawatthours
470,2023-01-20T14,CAL,California,SUN,Solar,-15,megawatthours
471,2023-01-20T15,CAL,California,SUN,Solar,8,megawatthours
472,2023-01-20T16,CAL,California,SUN,Solar,2197,megawatthours
473,2023-01-20T17,CAL,California,SUN,Solar,7919,megawatthours
474,2023-01-20T18,CAL,California,SUN,Solar,10892,megawatthours
475,2023-01-20T19,CAL,California,SUN,Solar,11359,megawatthours
476,2023-01-20T20,CAL,California,SUN,Solar,11121,megawatthours
477,2023-01-20T21,CAL,California,SUN,Solar,10969,megawatthours
478,2023-01-20T22,CAL,California,SUN,Solar,10882,megawatthours
479,2023-01-20T23,CAL,California,SUN,Solar,10175,megawatthours
480,2023-01-21T00,CAL,California,SUN,Solar,7935,megawatthours
481,2023-01-21T01,CAL,California,SUN,Solar,2070,megawatthours
482,2023-01-21T02,CAL,California,SUN,Solar,21,megawatthours
483,2023-01-21T03,CAL,California,SUN,Solar,-5,megawatthours
484,2023-01-21T04,CAL,California,SUN,Solar,-16,megawatthours
485,2023-01-21T05,CAL,California,SUN,Solar,-25,megawatthours
486,2023-01-21T06,CAL,California,SUN,Solar,-25,megawatthours
487,2023-01-21T07,CAL,California,SUN,Solar,-25,megawatthours
488,2023-01-21T08,CAL,California,SUN,Solar,-25,megawatthours
489,2023-01-21T09,CAL,California,SUN,Solar,-26,megawatthours
490,2023-01-21T10,CAL,California,SUN,Solar,-25,megawatthours
491,2023-01-21T11,CAL,California,SUN,Solar,-25,megawatthours
492,2023-01-21T12,CAL,California,SUN,Solar,-25,megawatthours
493,2023-01-21T13,CAL,California,SUN,Solar,-26,megawatthours
494,2023-01-21T14,CAL,California,SUN,Solar,-26,megawatthours
495,2023-01-21T15,CAL,California,SUN,Solar,1,megawatthours
496,2023-01-21T16,CAL,California,SUN,Solar,2412,megawatthours
497,2023-01-21T17,CAL,California,SUN,Solar,8495,megawatthours
498,2023-01-21T18,CAL,California,SUN,Solar,10967,megawatthours
499,2023-01-21T19,CAL,California,SUN,Solar,10847,megawatthours
500,2023-01-21T20,CAL,California,SUN,Solar,10210,megawatthours
501,2023-01-21T21,CAL,California,SUN,Solar,10116,megawatthours
502,2023-01-21T22,CAL,California,SUN,Solar,9392,megawatthours
503,2023-01-21T23,CAL,California,SUN,Solar,8678,megawatthours
504,2023-01-22T00,CAL,California,SUN,Solar,7835,megawatthours
505,2023-01-22T01,CAL,California,SUN,Solar,2168,megawatthours
506,2023-01-22T02,CAL,California,SUN,Solar,-20,megawatthours
507,2023-01-22T03,CAL,California,SUN,Solar,-24,megawatthours
508,2023-01-22T04,CAL,California,SUN,Solar,-22,megawatthours
509,2023-01-22T05,CAL,California,SUN,Solar,-22,megawatthours
510,2023-01-22T06,CAL,California,SUN,Solar,-22,megawatthours
511,2023-01-22T07,CAL,California,SUN,Solar,-22,megawatthours
512,2023-01-22T08,CAL,California,SUN,Solar,-23,megawatthours
513,2023-01-22T09,CAL,California,SUN,Solar,-23,megawatthours
514,2023-01-22T10,CAL,California,SUN,Solar,-22,megawatthours
515,2023-01-22T11,CAL,California,SUN,Solar,-23,megawatthours
516,2023-01-22T12,CAL,California,SUN,Solar,-23,megawatthours
517,2023-01-22T13,CAL,California,SUN,Solar,-23,megawatthours
518,2023-01-22T14,CAL,California,SUN,Solar,-24,megawatthours
519,2023-01-22T15,CAL,California,SUN,Solar,9,megawatthours
520,2023-01-22T16,CAL,California,SUN,Solar,2119,megawatthours
521,2023-01-22T17,CAL,California,SUN,Solar,6915,megawatthours
522,2023-01-22T18,CAL,California,SUN,Solar,10001,megawatthours
523,2023-01-22T19,CAL,California,SUN,Solar,10902,megawatthours
524,2023-01-22T20,CAL,California,SUN,Solar,10810,megawatthours
525,2023-01-22T21,CAL,California,SUN,Solar,10722,megawatthours
526,2023-01-22T22,CAL,California,SUN,Solar,10480,megawatthours
527,2023-01-22T23,CAL,California,SUN,Solar,9436,megawatthours
528,2023-01-23T00,CAL,California,SUN,Solar,7352,megawatthours
529,2023-01-23T01,CAL,California,SUN,Solar,2028,megawatthours
530,2023-01-23T02,CAL,California,SUN,Solar,-8,megawatthours
531,2023-01-23T03,CAL,California,SUN,Solar,-17,megawatthours
532,2023-01-23T04,CAL,California,SUN,Solar,-19,megawatthours
533,2023-01-23T05,CAL,California,SUN,Solar,-21,megawatthours
534,2023-01-23T06,CAL,California,SUN,Solar,-21,megawatthours
535,2023-01-23T07,CAL,California,SUN,Solar,-20,megawatthours
536,2023-01-23T08,CAL,California,SUN,Solar,-20,megawatthours
537,2023-01-23T09,CAL,California,SUN,Solar,-20,megawatthours
538,2023-01-23T10,CAL,California,SUN,Solar,-20,megawatthours
539,2023-01-23T11,CAL,California,SUN,Solar,-20,megawatthours
540,2023-01-23T12,CAL,California,SUN,Solar,-20,megawatthours
541,2023-01-23T13,CAL,California,SUN,Solar,-20,megawatthours
542,2023-01-23T14,CAL,California,SUN,Solar,-20,megawatthours
543,2023-01-23T15,CAL,California,SUN,Solar,6,megawatthours
544,2023-01-23T16,CAL,California,SUN,Solar,2344,megawatthours
545,2023-01-23T17,CAL,California,SUN,Solar,8270,megawatthours
546,2023-01-23T18,CAL,California,SUN,Solar,11283,megawatthours
547,2023-01-23T19,CAL,California,SUN,Solar,11892,megawatthours
548,2023-01-23T20,CAL,California,SUN,Solar,11938,megawatthours
549,2023-01-23T21,CAL,California,SUN,Solar,11906,megawatthours
550,2023-01-23T22,CAL,California,SUN,Solar,11691,megawatthours
551,2023-01-23T23,CAL,California,SUN,Solar,10883,megawatthours
552,2023-01-24T00,CAL,California,SUN,Solar,8756,megawatthours
553,2023-01-24T01,CAL,California,SUN,Solar,2370,megawatthours
554,2023-01-24T02,CAL,California,SUN,Solar,-19,megawatthours
555,2023-01-24T03,CAL,California,SUN,Solar,-35,megawatthours
556,2023-01-24T04,CAL,California,SUN,Solar,-34,megawatthours
557,2023-01-24T05,CAL,California,SUN,Solar,-36,megawatthours
558,2023-01-24T06,CAL,California,SUN,Solar,-40,megawatthours
559,2023-01-24T07,CAL,California,SUN,Solar,-40,megawatthours
560,2023-01-24T08,CAL,California,SUN,Solar,-40,megawatthours
561,2023-01-24T09,CAL,California,SUN,Solar,-40,megawatthours
562,2023-01-24T10,CAL,California,SUN,Solar,-40,megawatthours
563,2023-01-24T11,CAL,California,SUN,Solar,-40,megawatthours
564,2023-01-24T12,CAL,California,SUN,Solar,-41,megawatthours
565,2023-01-24T13,CAL,California,SUN,Solar,-41,megawatthours
566,2023-01-24T14,CAL,California,SUN,Solar,-41,megawatthours
567,2023-01-24T15,CAL,California,SUN,Solar,-5,megawatthours
568,2023-01-24T16,CAL,California,SUN,Solar,2614,megawatthours
569,2023-01-24T17,CAL,California,SUN,Solar,9081,megawatthours
570,2023-01-24T18,CAL,California,SUN,Solar,12133,megawatthours
571,2023-01-24T19,CAL,California,SUN,Solar,12450,megawatthours
572,2023-01-24T20,CAL,California,SUN,Solar,12273,megawatthours
573,2023-01-24T21,CAL,California,SUN,Solar,12091,megawatthours
574,2023-01-24T22,CAL,California,SUN,Solar,12039,megawatthours
575,2023-01-24T23,CAL,California,SUN,Solar,11688,megawatthours
576,2023-01-25T00,CAL,California,SUN,Solar,9218,megawatthours
577,2023-01-25T01,CAL,California,SUN,Solar,2697,megawatthours
578,2023-01-25T02,CAL,California,SUN,Solar,-4,megawatthours
579,2023-01-25T03,CAL,California,SUN,Solar,-31,megawatthours
580,2023-01-25T04,CAL,California,SUN,Solar,-29,megawatthours
581,2023-01-25T05,CAL,California,SUN,Solar,-31,megawatthours
582,2023-01-25T06,CAL,California,SUN,Solar,-34,megawatthours
583,2023-01-25T07,CAL,California,SUN,Solar,-34,megawatthours
584,2023-01-25T08,CAL,California,SUN,Solar,-34,megawatthours
585,2023-01-25T09,CAL,California,SUN,Solar,-34,megawatthours
586,2023-01-25T10,CAL,California,SUN,Solar,-35,megawatthours
587,2023-01-25T11,CAL,California,SUN,Solar,-35,megawatthours
588,2023-01-25T12,CAL,California,SUN,Solar,-35,megawatthours
589,2023-01-25T13,CAL,California,SUN,Solar,-35,megawatthours
590,2023-01-25T14,CAL,California,SUN,Solar,-35,megawatthours
591,2023-01-25T15,CAL,California,SUN,Solar,3,megawatthours
592,2023-01-25T16,CAL,California,SUN,Solar,2654,megawatthours
593,2023-01-25T17,CAL,California,SUN,Solar,9089,megawatthours
594,2023-01-25T18,CAL,California,SUN,Solar,12056,megawatthours
595,2023-01-25T19,CAL,California,SUN,Solar,12455,megawatthours
596,2023-01-25T20,CAL,California,SUN,Solar,12267,megawatthours
597,2023-01-25T21,CAL,California,SUN,Solar,12253,megawatthours
598,2023-01-25T22,CAL,California,SUN,Solar,11914,megawatthours
599,2023-01-25T23,CAL,California,SUN,Solar,10954,megawatthours
600,2023-01-26T00,CAL,California,SUN,Solar,9259,megawatthours
601,2023-01-26T01,CAL,California,SUN,Solar,2702,megawatthours
602,2023-01-26T02,CAL,California,SUN,Solar,-1,megawatthours
603,2023-01-26T03,CAL,California,SUN,Solar,-32,megawatthours
604,2023-01-26T04,CAL,California,SUN,Solar,-29,megawatthours
605,2023-01-26T05,CAL,California,SUN,Solar,-33,megawatthours
606,2023-01-26T06,CAL,California,SUN,Solar,-37,megawatthours
607,2023-01-26T07,CAL,California,SUN,Solar,-38,megawatthours
608,2023-01-26T08,CAL,California,SUN,Solar,-38,megawatthours
609,2023-01-26T09,CAL,California,SUN,Solar,-38,megawatthours
610,2023-01-26T10,CAL,California,SUN,Solar,-38,megawatthours
611,2023-01-26T11,CAL,California,SUN,Solar,-38,megawatthours
612,2023-01-26T12,CAL,California,SUN,Solar,-38,megawatthours
613,2023-01-26T13,CAL,California,SUN,Solar,-38,megawatthours
614,2023-01-26T14,CAL,California,SUN,Solar,-39,megawatthours
615,2023-01-26T15,CAL,California,SUN,Solar,3,megawatthours
616,2023-01-26T16,CAL,California,SUN,Solar,2573,megawatthours
617,2023-01-26T17,CAL,California,SUN,Solar,9020,megawatthours
618,2023-01-26T18,CAL,California,SUN,Solar,12156,megawatthours
619,2023-01-26T19,CAL,California,SUN,Solar,12494,megawatthours
620,2023-01-26T20,CAL,California,SUN,Solar,12440,megawatthours
621,2023-01-26T21,CAL,California,SUN,Solar,12493,megawatthours
622,2023-01-26T22,CAL,California,SUN,Solar,12522,megawatthours
623,2023-01-26T23,CAL,California,SUN,Solar,12091,megawatthours
624,2023-01-27T00,CAL,California,SUN,Solar,9150,megawatthours
625,2023-01-27T01,CAL,California,SUN,Solar,2840,megawatthours
626,2023-01-27T02,CAL,California,SUN,Solar,4,megawatthours
627,2023-01-27T03,CAL,California,SUN,Solar,-35,megawatthours
628,2023-01-27T04,CAL,California,SUN,Solar,-33,megawatthours
629,2023-01-27T05,CAL,California,SUN,Solar,-35,megawatthours
630,2023-01-27T06,CAL,California,SUN,Solar,-40,megawatthours
631,2023-01-27T07,CAL,California,SUN,Solar,-40,megawatthours
632,2023-01-27T08,CAL,California,SUN,Solar,-40,megawatthours
633,2023-01-27T09,CAL,California,SUN,Solar,-41,megawatthours
634,2023-01-27T10,CAL,California,SUN,Solar,-40,megawatthours
635,2023-01-27T11,CAL,California,SUN,Solar,-41,megawatthours
636,2023-01-27T12,CAL,California,SUN,Solar,-41,megawatthours
637,2023-01-27T13,CAL,California,SUN,Solar,-41,megawatthours
638,2023-01-27T14,CAL,California,SUN,Solar,-42,megawatthours
639,2023-01-27T15,CAL,California,SUN,Solar,5,megawatthours
640,2023-01-27T16,CAL,California,SUN,Solar,2820,megawatthours
641,2023-01-27T17,CAL,California,SUN,Solar,9422,megawatthours
642,2023-01-27T18,CAL,California,SUN,Solar,12301,megawatthours
643,2023-01-27T19,CAL,California,SUN,Solar,12626,megawatthours
644,2023-01-27T20,CAL,California,SUN,Solar,12512,megawatthours
645,2023-01-27T21,CAL,California,SUN,Solar,12493,megawatthours
646,2023-01-27T22,CAL,California,SUN,Solar,12487,megawatthours
647,2023-01-27T23,CAL,California,SUN,Solar,11225,megawatthours
648,2023-01-28T00,CAL,California,SUN,Solar,8872,megawatthours
649,2023-01-28T01,CAL,California,SUN,Solar,3033,megawatthours
650,2023-01-28T02,CAL,California,SUN,Solar,45,megawatthours
651,2023-01-28T03,CAL,California,SUN,Solar,-35,megawatthours
652,2023-01-28T04,CAL,California,SUN,Solar,-36,megawatthours
653,2023-01-28T05,CAL,California,SUN,Solar,-38,megawatthours
654,2023-01-28T06,CAL,California,SUN,Solar,-43,megawatthours
655,2023-01-28T07,CAL,California,SUN,Solar,-43,megawatthours
656,2023-01-28T08,CAL,California,SUN,Solar,-43,megawatthours
657,2023-01-28T09,CAL,California,SUN,Solar,-43,megawatthours
658,2023-01-28T10,CAL,California,SUN,Solar,-43,megawatthours
659,2023-01-28T11,CAL,California,SUN,Solar,-43,megawatthours
660,2023-01-28T12,CAL,California,SUN,Solar,-43,megawatthours
661,2023-01-28T13,CAL,California,SUN,Solar,-43,megawatthours
662,2023-01-28T14,CAL,California,SUN,Solar,-44,megawatthours
663,2023-01-28T15,CAL,California,SUN,Solar,0,megawatthours
664,2023-01-28T16,CAL,California,SUN,Solar,2713,megawatthours
665,2023-01-28T17,CAL,California,SUN,Solar,9033,megawatthours
666,2023-01-28T18,CAL,California,SUN,Solar,11488,megawatthours
667,2023-01-28T19,CAL,California,SUN,Solar,11799,megawatthours
668,2023-01-28T20,CAL,California,SUN,Solar,11369,megawatthours
669,2023-01-28T21,CAL,California,SUN,Solar,10913,megawatthours
670,2023-01-28T22,CAL,California,SUN,Solar,10890,megawatthours
671,2023-01-28T23,CAL,California,SUN,Solar,10432,megawatthours
672,2023-01-29T00,CAL,California,SUN,Solar,8892,megawatthours
673,2023-01-29T01,CAL,California,SUN,Solar,3002,megawatthours
674,2023-01-29T02,CAL,California,SUN,Solar,56,megawatthours
675,2023-01-29T03,CAL,California,SUN,Solar,-6,megawatthours
676,2023-01-29T04,CAL,California,SUN,Solar,-4,megawatthours
677,2023-01-29T05,CAL,California,SUN,Solar,-8,megawatthours
678,2023-01-29T06,CAL,California,SUN,Solar,-11,megawatthours
679,2023-01-29T07,CAL,California,SUN,Solar,-11,megawatthours
680,2023-01-29T08,CAL,California,SUN,Solar,-11,megawatthours
681,2023-01-29T09,CAL,California,SUN,Solar,-11,megawatthours
682,2023-01-29T10,CAL,California,SUN,Solar,-11,megawatthours
683,2023-01-29T11,CAL,California,SUN,Solar,-11,megawatthours
684,2023-01-29T12,CAL,California,SUN,Solar,-11,megawatthours
685,2023-01-29T13,CAL,California,SUN,Solar,-11,megawatthours
686,2023-01-29T14,CAL,California,SUN,Solar,-12,megawatthours
687,2023-01-29T15,CAL,California,SUN,Solar,30,megawatthours
688,2023-01-29T16,CAL,California,SUN,Solar,2307,megawatthours
689,2023-01-29T17,CAL,California,SUN,Solar,7918,megawatthours
690,2023-01-29T18,CAL,California,SUN,Solar,10346,megawatthours
691,2023-01-29T19,CAL,California,SUN,Solar,11038,megawatthours
692,2023-01-29T20,CAL,California,SUN,Solar,10866,megawatthours
693,2023-01-29T21,CAL,California,SUN,Solar,10473,megawatthours
694,2023-01-29T22,CAL,California,SUN,Solar,9474,megawatthours
695,2023-01-29T23,CAL,California,SUN,Solar,8266,megawatthours
696,2023-01-30T00,CAL,California,SUN,Solar,5876,megawatthours
697,2023-01-30T01,CAL,California,SUN,Solar,1601,megawatthours
698,2023-01-30T02,CAL,California,SUN,Solar,33,megawatthours
699,2023-01-30T03,CAL,California,SUN,Solar,-22,megawatthours
700,2023-01-30T04,CAL,California,SUN,Solar,-35,megawatthours
701,2023-01-30T05,CAL,California,SUN,Solar,-38,megawatthours
702,2023-01-30T06,CAL,California,SUN,Solar,-42,megawatthours
703,2023-01-30T07,CAL,California,SUN,Solar,-43,megawatthours
704,2023-01-30T08,CAL,California,SUN,Solar,-42,megawatthours
705,2023-01-30T09,CAL,California,SUN,Solar,-42,megawatthours
706,2023-01-30T10,CAL,California,SUN,Solar,-42,megawatthours
707,2023-01-30T11,CAL,California,SUN,Solar,-42,megawatthours
708,2023-01-30T12,CAL,California,SUN,Solar,-42,megawatthours
709,2023-01-30T13,CAL,California,SUN,Solar,-43,megawatthours
710,2023-01-30T14,CAL,California,SUN,Solar,-43,megawatthours
711,2023-01-30T15,CAL,California,SUN,Solar,-9,megawatthours
712,2023-01-30T16,CAL,California,SUN,Solar,993,megawatthours
713,2023-01-30T17,CAL,California,SUN,Solar,3338,megawatthours
714,2023-01-30T18,CAL,California,SUN,Solar,5471,megawatthours
715,2023-01-30T19,CAL,California,SUN,Solar,7121,megawatthours
716,2023-01-30T20,CAL,California,SUN,Solar,7655,megawatthours
717,2023-01-30T21,CAL,California,SUN,Solar,8464,megawatthours
718,2023-01-30T22,CAL,California,SUN,Solar,7418,megawatthours
719,2023-01-30T23,CAL,California,SUN,Solar,6033,megawatthours
720,2023-01-31T00,CAL,California,SUN,Solar,4920,megawatthours
721,2023-01-31T01,CAL,California,SUN,Solar,1996,megawatthours
722,2023-01-31T02,CAL,California,SUN,Solar,30,megawatthours
723,2023-01-31T03,CAL,California,SUN,Solar,-2,megawatthours
724,2023-01-31T04,CAL,California,SUN,Solar,-4,megawatthours
725,2023-01-31T05,CAL,California,SUN,Solar,-6,megawatthours
726,2023-01-31T06,CAL,California,SUN,Solar,-7,megawatthours
727,2023-01-31T07,CAL,California,SUN,Solar,-7,megawatthours
728,2023-01-31T08,CAL,California,SUN,Solar,-8,megawatthours
729,2023-01-31T09,CAL,California,SUN,Solar,-9,megawatthours
730,2023-01-31T10,CAL,California,SUN,Solar,-9,megawatthours
731,2023-01-31T11,CAL,California,SUN,Solar,-9,megawatthours
732,2023-01-31T12,CAL,California,SUN,Solar,-9,megawatthours
733,2023-01-31T13,CAL,California,SUN,Solar,-9,megawatthours
