,period,respondent,respondent-name,fueltype,type-name,value,value-units
3427,2023-05-23T19,CAL,California,WND,Wind,1435,megawatthours
3428,2023-05-23T20,CAL,California,WND,Wind,2047,megawatthours
3429,2023-05-23T21,CAL,California,WND,Wind,2740,megawatthours
3430,2023-05-23T22,CAL,California,WND,Wind,3080,megawatthours
3431,2023-05-23T23,CAL,California,WND,Wind,3346,megawatthours
3432,2023-05-24T00,CAL,California,WND,Wind,3490,megawatthours
3433,2023-05-24T01,CAL,California,WND,Wind,3153,megawatthours
3434,2023-05-24T02,CAL,California,WND,Wind,3116,megawatthours
3435,2023-05-24T03,CAL,California,WND,Wind,3120,megawatthours
3436,2023-05-24T04,CAL,California,WND,Wind,2994,megawatthours
3437,2023-05-24T05,CAL,California,WND,Wind,3064,megawatthours
3438,2023-05-24T06,CAL,California,WND,Wind,3009,megawatthours
3439,2023-05-24T07,CAL,California,WND,Wind,2892,megawatthours
3440,2023-05-24T08,CAL,California,WND,Wind,2909,megawatthours
3441,2023-05-24T09,CAL,California,WND,Wind,2556,megawatthours
3442,2023-05-24T10,CAL,California,WND,Wind,2183,megawatthours
3443,2023-05-24T11,CAL,California,WND,Wind,2209,megawatthours
3444,2023-05-24T12,CAL,California,WND,Wind,2033,megawatthours
3445,2023-05-24T13,CAL,California,WND,Wind,1798,megawatthours
3446,2023-05-24T14,CAL,California,WND,Wind,1657,megawatthours
3447,2023-05-24T15,CAL,California,WND,Wind,1494,megawatthours
3448,2023-05-24T16,CAL,California,WND,Wind,1474,megawatthours
3449,2023-05-24T17,CAL,California,WND,Wind,1457,megawatthours
3450,2023-05-24T18,CAL,California,WND,Wind,1477,megawatthours
3451,2023-05-24T19,CAL,California,WND,Wind,1613,megawatthours
3452,2023-05-24T20,CAL,California,WND,Wind,1965,megawatthours
3453,2023-05-24T21,CAL,California,WND,Wind,2327,megawatthours
3454,2023-05-24T22,CAL,California,WND,Wind,2586,megawatthours
3455,2023-05-24T23,CAL,California,WND,Wind,2887,megawatthours
3456,2023-05-25T00,CAL,California,WND,Wind,3053,megawatthours
3457,2023-05-25T01,CAL,California,WND,Wind,3042,megawatthours
3458,2023-05-25T02,CAL,California,WND,Wind,3176,megawatthours
3459,2023-05-25T03,CAL,California,WND,Wind,3288,megawatthours
3460,2023-05-25T04,CAL,California,WND,Wind,3463,megawatthours
3461,2023-05-25T05,CAL,California,WND,Wind,3696,megawatthours
3462,2023-05-25T06,CAL,California,WND,Wind,3444,megawatthours
3463,2023-05-25T07,CAL,California,WND,Wind,3088,megawatthours
3464,2023-05-25T08,CAL,California,WND,Wind,3012,megawatthours
3465,2023-05-25T09,CAL,California,WND,Wind,2932,megawatthours
3466,2023-05-25T10,CAL,California,WND,Wind,2769,megawatthours
3467,2023-05-25T11,CAL,California,WND,Wind,2717,megawatthours
3468,2023-05-25T12,CAL,California,WND,Wind,2395,megawatthours
3469,2023-05-25T13,CAL,California,WND,Wind,2079,megawatthours
3470,2023-05-25T14,CAL,California,WND,Wind,1852,megawatthours
3471,2023-05-25T15,CAL,California,WND,Wind,1985,megawatthours
3472,2023-05-25T16,CAL,California,WND,Wind,1965,megawatthours
3473,2023-05-25T17,CAL,California,WND,Wind,1694,megawatthours
3474,2023-05-25T18,CAL,California,WND,Wind,1668,megawatthours
3475,2023-05-25T19,CAL,California,WND,Wind,1748,megawatthours
3476,2023-05-25T20,CAL,California,WND,Wind,1995,megawatthours
3477,2023-05-25T21,CAL,California,WND,Wind,2487,megawatthours
3478,2023-05-25T22,CAL,California,WND,Wind,2970,megawatthours
3479,2023-05-25T23,CAL,California,WND,Wind,3370,megawatthours
3480,2023-05-26T00,CAL,California,WND,Wind,3481,megawatthours
3481,2023-05-26T01,CAL,California,WND,Wind,3655,megawatthours
3482,2023-05-26T02,CAL,California,WND,Wind,3891,megawatthours
3483,2023-05-26T03,CAL,California,WND,Wind,4075,megawatthours
3484,2023-05-26T04,CAL,California,WND,Wind,4316,megawatthours
3485,2023-05-26T05,CAL,California,WND,Wind,4280,megawatthours
3486,2023-05-26T06,CAL,California,WND,Wind,3946,megawatthours
3487,2023-05-26T07,CAL,California,WND,Wind,3672,megawatthours
3488,2023-05-26T08,CAL,California,WND,Wind,3490,megawatthours
3489,2023-05-26T09,CAL,California,WND,Wind,3592,megawatthours
3490,2023-05-26T10,CAL,California,WND,Wind,3622,megawatthours
3491,2023-05-26T11,CAL,California,WND,Wind,3838,megawatthours
3492,2023-05-26T12,CAL,California,WND,Wind,3737,megawatthours
3493,2023-05-26T13,CAL,California,WND,Wind,3840,megawatthours
3494,2023-05-26T14,CAL,California,WND,Wind,4007,megawatthours
3495,2023-05-26T15,CAL,California,WND,Wind,3975,megawatthours
3496,2023-05-26T16,CAL,California,WND,Wind,3775,megawatthours
3497,2023-05-26T17,CAL,California,WND,Wind,3569,megawatthours
3498,2023-05-26T18,CAL,California,WND,Wind,3178,megawatthours
3499,2023-05-26T19,CAL,California,WND,Wind,2960,megawatthours
3500,2023-05-26T20,CAL,California,WND,Wind,3085,megawatthours
3501,2023-05-26T21,CAL,California,WND,Wind,3648,megawatthours
3502,2023-05-26T22,CAL,California,WND,Wind,4264,megawatthours
3503,2023-05-26T23,CAL,California,WND,Wind,4732,megawatthours
3504,2023-05-27T00,CAL,California,WND,Wind,5034,megawatthours
3505,2023-05-27T01,CAL,California,WND,Wind,5342,megawatthours
3506,2023-05-27T02,CAL,California,WND,Wind,5506,megawatthours
3507,2023-05-27T03,CAL,California,WND,Wind,5391,megawatthours
3508,2023-05-27T04,CAL,California,WND,Wind,5296,megawatthours
3509,2023-05-27T05,CAL,California,WND,Wind,5246,megawatthours
3510,2023-05-27T06,CAL,California,WND,Wind,5205,megawatthours
3511,2023-05-27T07,CAL,California,WND,Wind,5051,megawatthours
3512,2023-05-27T08,CAL,California,WND,Wind,5132,megawatthours
3513,2023-05-27T09,CAL,California,WND,Wind,5014,megawatthours
3514,2023-05-27T10,CAL,California,WND,Wind,4979,megawatthours
3515,2023-05-27T11,CAL,California,WND,Wind,4771,megawatthours
3516,2023-05-27T12,CAL,California,WND,Wind,4576,megawatthours
3517,2023-05-27T13,CAL,California,WND,Wind,4163,megawatthours
3518,2023-05-27T14,CAL,California,WND,Wind,3770,megawatthours
3519,2023-05-27T15,CAL,California,WND,Wind,3196,megawatthours
3520,2023-05-27T16,CAL,California,WND,Wind,2677,megawatthours
3521,2023-05-27T17,CAL,California,WND,Wind,2108,megawatthours
3522,2023-05-27T18,CAL,California,WND,Wind,1388,megawatthours
3523,2023-05-27T19,CAL,California,WND,Wind,1023,megawatthours
3524,2023-05-27T20,CAL,California,WND,Wind,950,megawatthours
3525,2023-05-27T21,CAL,California,WND,Wind,1057,megawatthours
3526,2023-05-27T22,CAL,California,WND,Wind,1319,megawatthours
3527,2023-05-27T23,CAL,California,WND,Wind,2050,megawatthours
3528,2023-05-28T00,CAL,California,WND,Wind,2950,megawatthours
3529,2023-05-28T01,CAL,California,WND,Wind,3524,megawatthours
3530,2023-05-28T02,CAL,California,WND,Wind,3956,megawatthours
3531,2023-05-28T03,CAL,California,WND,Wind,4274,megawatthours
3532,2023-05-28T04,CAL,California,WND,Wind,4443,megawatthours
3533,2023-05-28T05,CAL,California,WND,Wind,4788,megawatthours
3534,2023-05-28T06,CAL,California,WND,Wind,4787,megawatthours
3535,2023-05-28T07,CAL,California,WND,Wind,4689,megawatthours
3536,2023-05-28T08,CAL,California,WND,Wind,4697,megawatthours
3537,2023-05-28T09,CAL,California,WND,Wind,4286,megawatthours
3538,2023-05-28T10,CAL,California,WND,Wind,4045,megawatthours
3539,2023-05-28T11,CAL,California,WND,Wind,4069,megawatthours
3540,2023-05-28T12,CAL,California,WND,Wind,3762,megawatthours
3541,2023-05-28T13,CAL,California,WND,Wind,3340,megawatthours
3542,2023-05-28T14,CAL,California,WND,Wind,2964,megawatthours
3543,2023-05-28T15,CAL,California,WND,Wind,2528,megawatthours
3544,2023-05-28T16,CAL,California,WND,Wind,2058,megawatthours
3545,2023-05-28T17,CAL,California,WND,Wind,1555,megawatthours
3546,2023-05-28T18,CAL,California,WND,Wind,1327,megawatthours
3547,2023-05-28T19,CAL,California,WND,Wind,1334,megawatthours
3548,2023-05-28T20,CAL,California,WND,Wind,1298,megawatthours
3549,2023-05-28T21,CAL,California,WND,Wind,1484,megawatthours
3550,2023-05-28T22,CAL,California,WND,Wind,2041,megawatthours
3551,2023-05-28T23,CAL,California,WND,Wind,2592,megawatthours
3552,2023-05-29T00,CAL,California,WND,Wind,3083,megawatthours
3553,2023-05-29T01,CAL,California,WND,Wind,3369,megawatthours
3554,2023-05-29T02,CAL,California,WND,Wind,3468,megawatthours
3555,2023-05-29T03,CAL,California,WND,Wind,3693,megawatthours
3556,2023-05-29T04,CAL,California,WND,Wind,3703,megawatthours
3557,2023-05-29T05,CAL,California,WND,Wind,3509,megawatthours
3558,2023-05-29T06,CAL,California,WND,Wind,3680,megawatthours
3559,2023-05-29T07,CAL,California,WND,Wind,3759,megawatthours
3560,2023-05-29T08,CAL,California,WND,Wind,3628,megawatthours
3561,2023-05-29T09,CAL,California,WND,Wind,3434,megawatthours
3562,2023-05-29T10,CAL,California,WND,Wind,3280,megawatthours
3563,2023-05-29T11,CAL,California,WND,Wind,2988,megawatthours
3564,2023-05-29T12,CAL,California,WND,Wind,2741,megawatthours
3565,2023-05-29T13,CAL,California,WND,Wind,2567,megawatthours
3566,2023-05-29T14,CAL,California,WND,Wind,2286,megawatthours
3567,2023-05-29T15,CAL,California,WND,Wind,1859,megawatthours
3568,2023-05-29T16,CAL,California,WND,Wind,1578,megawatthours
3569,2023-05-29T17,CAL,California,WND,Wind,1406,megawatthours
3570,2023-05-29T18,CAL,California,WND,Wind,1441,megawatthours
3571,2023-05-29T19,CAL,California,WND,Wind,1772,megawatthours
3572,2023-05-29T20,CAL,California,WND,Wind,1935,megawatthours
3573,2023-05-29T21,CAL,California,WND,Wind,2370,megawatthours
3574,2023-05-29T22,CAL,California,WND,Wind,2772,megawatthours
3575,2023-05-29T23,CAL,California,WND,Wind,2945,megawatthours
3576,2023-05-30T00,CAL,California,WND,Wind,2998,megawatthours
3577,2023-05-30T01,CAL,California,WND,Wind,3078,megawatthours
3578,2023-05-30T02,CAL,California,WND,Wind,3247,megawatthours
3579,2023-05-30T03,CAL,California,WND,Wind,3388,megawatthours
3580,2023-05-30T04,CAL,California,WND,Wind,3280,megawatthours
3581,2023-05-30T05,CAL,California,WND,Wind,3267,megawatthours
3582,2023-05-30T06,CAL,California,WND,Wind,3204,megawatthours
3583,2023-05-30T07,CAL,California,WND,Wind,3181,megawatthours
3584,2023-05-30T08,CAL,California,WND,Wind,3257,megawatthours
3585,2023-05-30T09,CAL,California,WND,Wind,3168,megawatthours
3586,2023-05-30T10,CAL,California,WND,Wind,3175,megawatthours
3587,2023-05-30T11,CAL,California,WND,Wind,3163,megawatthours
3588,2023-05-30T12,CAL,California,WND,Wind,2810,megawatthours
3589,2023-05-30T13,CAL,California,WND,Wind,2458,megawatthours
3590,2023-05-30T14,CAL,California,WND,Wind,2163,megawatthours
3591,2023-05-30T15,CAL,California,WND,Wind,2029,megawatthours
3592,2023-05-30T16,CAL,California,WND,Wind,2003,megawatthours
3593,2023-05-30T17,CAL,California,WND,Wind,1963,megawatthours
3594,2023-05-30T18,CAL,California,WND,Wind,2061,megawatthours
3595,2023-05-30T19,CAL,California,WND,Wind,2117,megawatthours
3596,2023-05-30T20,CAL,California,WND,Wind,2200,megawatthours
3597,2023-05-30T21,CAL,California,WND,Wind,2413,megawatthours
3598,2023-05-30T22,CAL,California,WND,Wind,3082,megawatthours
3599,2023-05-30T23,CAL,California,WND,Wind,3674,megawatthours
3600,2023-05-31T00,CAL,California,WND,Wind,4243,megawatthours
3601,2023-05-31T01,CAL,California,WND,Wind,4276,megawatthours
3602,2023-05-31T02,CAL,California,WND,Wind,4283,megawatthours
3603,2023-05-31T03,CAL,California,WND,Wind,4843,megawatthours
3604,2023-05-31T04,CAL,California,WND,Wind,4961,megawatthours
3605,2023-05-31T05,CAL,California,WND,Wind,4952,megawatthours
3606,2023-05-31T06,CAL,California,WND,Wind,4898,megawatthours
3607,2023-05-31T07,CAL,California,WND,Wind,4869,megawatthours
3608,2023-05-31T08,CAL,California,WND,Wind,4653,megawatthours
3609,2023-05-31T09,CAL,California,WND,Wind,4514,megawatthours
3610,2023-05-31T10,CAL,California,WND,Wind,4633,megawatthours
3611,2023-05-31T11,CAL,California,WND,Wind,4881,megawatthours
3612,2023-05-31T12,CAL,California,WND,Wind,4837,megawatthours
3613,2023-05-31T13,CAL,California,WND,Wind,4645,megawatthours
3614,2023-05-31T14,CAL,California,WND,Wind,4484,megawatthours
3615,2023-05-31T15,CAL,California,WND,Wind,4316,megawatthours
3616,2023-05-31T16,CAL,California,WND,Wind,4300,megawatthours
3617,2023-05-31T17,CAL,California,WND,Wind,4071,megawatthours
3618,2023-05-31T18,CAL,California,WND,Wind,3891,megawatthours
3619,2023-05-31T19,CAL,California,WND,Wind,3602,megawatthours
3620,2023-05-31T20,CAL,California,WND,Wind,3350,megawatthours
3621,2023-05-31T21,CAL,California,WND,Wind,3530,megawatthours
3622,2023-05-31T22,CAL,California,WND,Wind,3917,megawatthours
3623,2023-05-31T23,CAL,California,WND,Wind,4113,megawatthours
3624,2023-06-01T00,CAL,California,WND,Wind,4333,megawatthours
3625,2023-06-01T01,CAL,California,WND,Wind,4548,megawatthours
3626,2023-06-01T02,CAL,California,WND,Wind,4712,megawatthours
3627,2023-06-01T03,CAL,California,WND,Wind,4678,megawatthours
3628,2023-06-01T04,CAL,California,WND,Wind,4974,megawatthours
3629,2023-06-01T05,CAL,California,WND,Wind,4992,megawatthours
3630,2023-06-01T06,CAL,California,WND,Wind,4884,megawatthours
3631,2023-06-01T07,CAL,California,WND,Wind,4724,megawatthours
3632,2023-06-01T08,CAL,California,WND,Wind,4645,megawatthours
3633,2023-06-01T09,CAL,California,WND,Wind,4634,megawatthours
3634,2023-06-01T10,CAL,California,WND,Wind,4499,megawatthours
3635,2023-06-01T11,CAL,California,WND,Wind,4167,megawatthours
3636,2023-06-01T12,CAL,California,WND,Wind,3769,megawatthours
3637,2023-06-01T13,CAL,California,WND,Wind,3602,megawatthours
3638,2023-06-01T14,CAL,California,WND,Wind,3388,megawatthours
3639,2023-06-01T15,CAL,California,WND,Wind,2896,megawatthours
3640,2023-06-01T16,CAL,California,WND,Wind,2359,megawatthours
3641,2023-06-01T17,CAL,California,WND,Wind,1854,megawatthours
3642,2023-06-01T18,CAL,California,WND,Wind,1448,megawatthours
3643,2023-06-01T19,CAL,California,WND,Wind,1224,megawatthours
3644,2023-06-01T20,CAL,California,WND,Wind,1261,megawatthours
3645,2023-06-01T21,CAL,California,WND,Wind,1640,megawatthours
3646,2023-06-01T22,CAL,California,WND,Wind,2183,megawatthours
3647,2023-06-01T23,CAL,California,WND,Wind,3073,megawatthours
3648,2023-06-02T00,CAL,California,WND,Wind,3626,megawatthours
3649,2023-06-02T01,CAL,California,WND,Wind,4368,megawatthours
3650,2023-06-02T02,CAL,California,WND,Wind,4382,megawatthours
3651,2023-06-02T03,CAL,California,WND,Wind,4360,megawatthours
3652,2023-06-02T04,CAL,California,WND,Wind,4604,megawatthours
3653,2023-06-02T05,CAL,California,WND,Wind,4764,megawatthours
3654,2023-06-02T06,CAL,California,WND,Wind,4440,megawatthours
3655,2023-06-02T07,CAL,California,WND,Wind,4306,megawatthours
3656,2023-06-02T08,CAL,California,WND,Wind,4107,megawatthours
3657,2023-06-02T09,CAL,California,WND,Wind,4153,megawatthours
3658,2023-06-02T10,CAL,California,WND,Wind,4082,megawatthours
3659,2023-06-02T11,CAL,California,WND,Wind,3903,megawatthours
3660,2023-06-02T12,CAL,California,WND,Wind,3744,megawatthours
3661,2023-06-02T13,CAL,California,WND,Wind,3474,megawatthours
3662,2023-06-02T14,CAL,California,WND,Wind,3096,megawatthours
3663,2023-06-02T15,CAL,California,WND,Wind,2690,megawatthours
3664,2023-06-02T16,CAL,California,WND,Wind,2133,megawatthours
3665,2023-06-02T17,CAL,California,WND,Wind,1468,megawatthours
3666,2023-06-02T18,CAL,California,WND,Wind,1052,megawatthours
3667,2023-06-02T19,CAL,California,WND,Wind,652,megawatthours
3668,2023-06-02T20,CAL,California,WND,Wind,461,megawatthours
3669,2023-06-02T21,CAL,California,WND,Wind,495,megawatthours
3670,2023-06-02T22,CAL,California,WND,Wind,691,megawatthours
3671,2023-06-02T23,CAL,California,WND,Wind,1349,megawatthours
3672,2023-06-03T00,CAL,California,WND,Wind,2309,megawatthours
3673,2023-06-03T01,CAL,California,WND,Wind,3116,megawatthours
3674,2023-06-03T02,CAL,California,WND,Wind,3652,megawatthours
3675,2023-06-03T03,CAL,California,WND,Wind,3873,megawatthours
3676,2023-06-03T04,CAL,California,WND,Wind,4086,megawatthours
3677,2023-06-03T05,CAL,California,WND,Wind,4054,megawatthours
3678,2023-06-03T06,CAL,California,WND,Wind,3888,megawatthours
3679,2023-06-03T07,CAL,California,WND,Wind,3714,megawatthours
3680,2023-06-03T08,CAL,California,WND,Wind,3617,megawatthours
3681,2023-06-03T09,CAL,California,WND,Wind,3469,megawatthours
3682,2023-06-03T10,CAL,California,WND,Wind,3219,megawatthours
3683,2023-06-03T11,CAL,California,WND,Wind,2827,megawatthours
3684,2023-06-03T12,CAL,California,WND,Wind,2366,megawatthours
3685,2023-06-03T13,CAL,California,WND,Wind,1776,megawatthours
3686,2023-06-03T14,CAL,California,WND,Wind,1267,megawatthours
3687,2023-06-03T15,CAL,California,WND,Wind,693,megawatthours
3688,2023-06-03T16,CAL,California,WND,Wind,526,megawatthours
3689,2023-06-03T17,CAL,California,WND,Wind,425,megawatthours
3690,2023-06-03T18,CAL,California,WND,Wind,331,megawatthours
3691,2023-06-03T19,CAL,California,WND,Wind,257,megawatthours
3692,2023-06-03T20,CAL,California,WND,Wind,259,megawatthours
3693,2023-06-03T21,CAL,California,WND,Wind,418,megawatthours
3694,2023-06-03T22,CAL,California,WND,Wind,427,megawatthours
3695,2023-06-03T23,CAL,California,WND,Wind,767,megawatthours
3696,2023-06-04T00,CAL,California,WND,Wind,1482,megawatthours
3697,2023-06-04T01,CAL,California,WND,Wind,2248,megawatthours
3698,2023-06-04T02,CAL,California,WND,Wind,2685,megawatthours
3699,2023-06-04T03,CAL,California,WND,Wind,3138,megawatthours
3700,2023-06-04T04,CAL,California,WND,Wind,3495,megawatthours
3701,2023-06-04T05,CAL,California,WND,Wind,3438,megawatthours
3702,2023-06-04T06,CAL,California,WND,Wind,3250,megawatthours
3703,2023-06-04T07,CAL,California,WND,Wind,3196,megawatthours
3704,2023-06-04T08,CAL,California,WND,Wind,3150,megawatthours
3705,2023-06-04T09,CAL,California,WND,Wind,3031,megawatthours
3706,2023-06-04T10,CAL,California,WND,Wind,2574,megawatthours
3707,2023-06-04T11,CAL,California,WND,Wind,2423,megawatthours
3708,2023-06-04T12,CAL,California,WND,Wind,2428,megawatthours
3709,2023-06-04T13,CAL,California,WND,Wind,2040,megawatthours
3710,2023-06-04T14,CAL,California,WND,Wind,1705,megawatthours
3711,2023-06-04T15,CAL,California,WND,Wind,1166,megawatthours
3712,2023-06-04T16,CAL,California,WND,Wind,641,megawatthours
3713,2023-06-04T17,CAL,California,WND,Wind,409,megawatthours
3714,2023-06-04T18,CAL,California,WND,Wind,478,megawatthours
3715,2023-06-04T19,CAL,California,WND,Wind,649,megawatthours
3716,2023-06-04T20,CAL,California,WND,Wind,782,megawatthours
3717,2023-06-04T21,CAL,California,WND,Wind,806,megawatthours
3718,2023-06-04T22,CAL,California,WND,Wind,903,megawatthours
3719,2023-06-04T23,CAL,California,WND,Wind,1176,megawatthours
3720,2023-06-05T00,CAL,California,WND,Wind,1345,megawatthours
3721,2023-06-05T01,CAL,California,WND,Wind,1707,megawatthours
3722,2023-06-05T02,CAL,California,WND,Wind,2096,megawatthours
3723,2023-06-05T03,CAL,California,WND,Wind,2247,megawatthours
3724,2023-06-05T04,CAL,California,WND,Wind,2380,megawatthours
3725,2023-06-05T05,CAL,California,WND,Wind,2638,megawatthours
3726,2023-06-05T06,CAL,California,WND,Wind,2309,megawatthours
3727,2023-06-05T07,CAL,California,WND,Wind,2110,megawatthours
3728,2023-06-05T08,CAL,California,WND,Wind,2107,megawatthours
3729,2023-06-05T09,CAL,California,WND,Wind,2131,megawatthours
3730,2023-06-05T10,CAL,California,WND,Wind,2007,megawatthours
3731,2023-06-05T11,CAL,California,WND,Wind,1919,megawatthours
3732,2023-06-05T12,CAL,California,WND,Wind,1757,megawatthours
3733,2023-06-05T13,CAL,California,WND,Wind,1629,megawatthours
3734,2023-06-05T14,CAL,California,WND,Wind,1641,megawatthours
3735,2023-06-05T15,CAL,California,WND,Wind,1629,megawatthours
3736,2023-06-05T16,CAL,California,WND,Wind,1588,megawatthours
3737,2023-06-05T17,CAL,California,WND,Wind,1703,megawatthours
3738,2023-06-05T17,CAL,California,WND,Wind,1703,megawatthours
3739,2023-06-05T18,CAL,California,WND,Wind,1970,megawatthours
3740,2023-06-05T18,CAL,California,WND,Wind,1970,megawatthours
3741,2023-06-05T19,CAL,California,WND,Wind,2175,megawatthours
